zip_code,complainant_zip_code,c2
75224,75080,2
75224,75081,4
75224,75082,1
75224,75087,2
75224,75089,2
75224,75093,1
75224,75098,3
75224,75104,35
75224,75110,1
75224,75115,32
75224,75116,14
75224,75119,4
75224,75125,2
75224,75126,6
75224,75127,1
75224,75134,12
75224,75137,17
75224,75141,2
75224,75142,1
75224,75146,17
75224,75149,9
75224,75150,5
75224,75153,1
75224,75154,13
75224,75159,3
75224,75160,2
75224,75161,1
75224,75165,10
75224,75172,2
75224,75180,4
75224,75181,2
75224,75182,1
75224,75200,1
75224,75201,38
75224,75202,6
75224,75203,20
75224,75204,2
75224,75205,1
75224,75206,5
75224,75207,1
75224,75208,46
75224,75209,2
75224,75210,3
75224,75211,287
75224,75212,16
75224,75214,1
75224,75215,20
75224,75216,211
75224,75217,21
75224,75218,1
75224,75219,3
75224,75220,10
75224,75222,1
75224,75223,3
75224,75224,2333
75224,75225,2
75224,75226,7
75224,75227,15
75224,75228,13
75224,75229,4
75224,75230,5
75224,75231,4
75224,75232,79
75224,75233,41
75224,75234,5
75224,75235,3
75224,75236,12
75224,75237,39
75224,75238,3
75224,75240,3
75224,75241,122
75224,75243,10
75224,75244,3
75224,75246,1
75224,75247,8
75224,75248,1
75224,75249,7
75224,75251,1
75224,75252,1
75224,75253,5
75224,75254,4
75224,75261,1
75224,75287,5
75224,75418,1
75224,75428,1
75224,75449,1
75224,75474,1
75224,75600,1
75224,75652,2
75224,75708,1
75224,75751,1
75224,75783,1
75224,75844,1
75224,75928,1
75224,76002,2
75224,76004,1
75224,76006,1
75224,76009,1
75224,76010,4
75224,76011,4
75224,76014,1
75224,76015,1
75224,76016,1
75224,76017,2
75224,76018,3
75224,76021,1
75224,76022,2
75224,76028,1
75224,76031,2
75224,76033,2
75224,76039,3
75224,76044,1
75224,76048,1
75224,76053,1
75224,76058,3
75224,76060,2
75224,76062,1
75224,76063,3
75224,76065,5
75224,76066,1
75224,76084,1
75224,76099,1
75224,76106,2
75224,76108,1
75224,76111,1
75224,76115,3
75224,76119,3
75224,76123,1
75224,76140,1
75224,76155,2
75224,76180,2
75224,76201,1
75224,76205,1
75224,76226,1
75224,76250,1
75224,76426,1
75224,76504,1
75224,76513,1
75224,76541,2
75224,76670,1
75224,76704,1
75224,76901,1
75224,77018,1
75224,77086,1
75224,77469,1
75224,77521,1
75224,77575,1
75224,77706,1
75224,77803,1
75224,77957,1
75224,78145,1
75224,78249,1
75224,78258,1
75224,78602,1
75224,78629,1
75224,78641,1
75224,78704,1
75224,79118,1
75224,79602,1
75224,79606,2
75224,89031,1
75225,,16
75225,0,1
75225,72220,1
75225,7252,2
75225,73088,1
75225,75001,2
75225,75002,4
75225,75006,3
75225,75007,2
75225,75009,2
75225,75010,3
75225,75013,1
75225,75019,3
75225,75022,1
75225,75023,1
75225,75024,2
75225,75025,2
75225,75028,3
75225,75029,1
75225,75032,4
75225,75034,4
75225,75035,4
75225,75038,5
75225,75039,3
75225,75040,4
75225,75041,8
75225,75042,2
75225,75043,10
75225,75044,3
75225,75048,7
75225,75050,1
75225,75052,4
75225,75056,4
75225,75060,4
75225,75061,7
75225,75062,4
75225,75063,4
75225,75067,2
75225,75068,1
75225,75070,2
75225,75074,6
75225,75075,2
75225,75077,3
75225,75078,1
75225,75080,8
75225,75081,5
75225,75082,1
75225,75087,4
75225,75088,1
75225,75089,3
75225,75093,6
75225,75094,1
75225,75098,2
75225,75103,1
75225,75104,3
75225,75115,2
75225,75116,1
75225,75125,1
75225,75126,2
75225,75134,1
75225,75135,1
75225,75138,1
75225,75149,6
75225,75150,4
75225,75154,2
75225,75159,2
75225,75165,1
75225,75172,1
75225,75180,1
75225,75181,3
75225,75189,1
75225,75201,17
75225,75202,1
75225,75204,14
75225,75205,24
75225,75206,13
75225,75207,2
75225,75208,7
75225,75209,11
75225,75211,6
75225,75212,1
75225,75214,21
75225,75215,5
75225,75216,5
75225,75217,7
75225,75218,8
75225,75219,11
75225,75220,23
75225,75223,3
75225,75224,6
75225,75225,821
75225,75226,2
75225,75227,13
75225,75228,6
75225,75229,10
75225,75230,25
75225,75231,20
75225,75232,5
75225,75233,2
75225,75234,8
75225,75235,6
75225,75236,1
75225,75238,12
75225,75240,8
75225,75241,5
75225,75243,25
75225,75244,4
75225,75247,1
75225,75248,12
75225,75249,1
75225,75251,1
75225,75252,45
75225,75253,2
75225,75254,7
75225,75261,1
75225,75270,1
75225,75281,1
75225,75287,9
75225,75402,1
75225,75407,1
75225,75409,3
75225,75454,2
75225,75455,1
75225,75496,1
75225,75501,1
75225,75503,2
75225,75603,1
75225,75702,1
75225,75703,2
75225,75704,1
75225,75751,1
75225,75771,1
75225,75789,1
75225,75801,4
75225,76006,2
75225,76014,1
75225,76017,1
75225,76018,1
75225,76021,1
75225,76040,1
75225,76051,3
75225,76063,4
75225,76065,2
75225,76087,2
75225,76092,2
75225,76108,2
75225,76116,1
75225,76131,1
75225,76179,1
75225,76180,1
75225,76201,2
75225,76208,1
75225,76226,2
75225,76233,1
75225,76244,2
75225,76248,3
75225,76310,2
75225,76542,1
75225,76710,1
75225,76821,1
75225,77032,1
75225,77044,1
75225,77094,1
75225,77345,1
75225,77379,1
75225,77386,1
75225,77450,1
75225,77494,1
75225,77707,1
75225,77802,1
75225,78261,1
75225,78411,1
75225,78520,1
75225,78664,1
75225,78666,1
75225,78732,1
75225,78750,1
75225,79110,1
75225,79245,1
75225,79424,1
75225,79511,1
75225,79601,1
75225,79602,2
75225,79706,1
75225,79714,1
75226,,34
75226,0,3
75226,11111,1
75226,20785,3
75226,71115,1
75226,75001,2
75226,75002,3
75226,75006,5
75226,75007,3
75226,75013,3
75226,75019,1
75226,75022,1
75226,75024,4
75226,75025,1
75226,75028,1
75226,75032,2
75226,75033,1
75226,75034,4
75226,75035,3
75226,75038,3
75226,75039,1
75226,75040,5
75226,75041,3
75226,75042,8
75226,75043,7
75226,75044,3
75226,75048,4
75226,75050,3
75226,75051,1
75226,75052,6
75226,75054,1
75226,75056,4
75226,75057,2
75226,75060,3
75226,75061,4
75226,75062,5
75226,75063,4
75226,75067,6
75226,75069,2
75226,75070,6
75226,75071,1
75226,75074,5
75226,75075,3
75226,75080,2
75226,75081,3
75226,75082,3
75226,75087,5
75226,75088,3
75226,75089,5
75226,75093,2
75226,75094,2
75226,75098,1
75226,75103,1
75226,75104,7
75226,75110,1
75226,75115,5
75226,75116,3
75226,75117,2
75226,75119,3
75226,75126,5
75226,75134,3
75226,75137,2
75226,75142,4
75226,75146,2
75226,75147,1
75226,75149,10
75226,75150,9
75226,75154,4
75226,75155,1
75226,75159,1
75226,75160,4
75226,75161,1
75226,75180,4
75226,75181,5
75226,75189,1
75226,75201,108
75226,75202,13
75226,75203,4
75226,75204,41
75226,75205,6
75226,75206,31
75226,75207,5
75226,75208,9
75226,75209,2
75226,75210,4
75226,75211,22
75226,75212,3
75226,75213,1
75226,75214,23
75226,75215,29
75226,75216,18
75226,75217,25
75226,75218,7
75226,75219,10
75226,75220,9
75226,75223,14
75226,75224,9
75226,75225,4
75226,75226,639
75226,75227,15
75226,75228,20
75226,75229,3
75226,75230,4
75226,75231,13
75226,75232,5
75226,75234,6
75226,75235,5
75226,75236,8
75226,75237,6
75226,75238,5
75226,75240,5
75226,75241,7
75226,75243,9
75226,75244,1
75226,75245,1
75226,75246,8
75226,75248,4
75226,75249,1
75226,75252,1
75226,75253,1
75226,75254,5
75226,75259,1
75226,75261,2
75226,75266,1
75226,75272,1
75226,75287,4
75226,75402,2
75226,75421,1
75226,75442,1
75226,75448,1
75226,75452,1
75226,75526,1
75226,75703,1
75226,75752,1
75226,75773,1
75226,75801,1
75226,75903,1
75226,75980,1
75226,76001,3
75226,76006,3
75226,76008,1
75226,76009,1
75226,76010,3
75226,76011,3
75226,76012,2
75226,76013,2
75226,76014,1
75226,76016,3
75226,76017,1
75226,76019,1
75226,76021,3
75226,76034,1
75226,76039,2
75226,76040,1
75226,76051,2
75226,76053,1
75226,76054,1
75226,76058,1
75226,76063,3
75226,76065,3
75226,76092,1
75226,76102,1
75226,76105,2
75226,76112,2
75226,76115,1
75226,76116,2
75226,76123,1
75226,76126,1
75226,76131,1
75226,76132,2
75226,76133,1
75226,76134,1
75226,76135,1
75226,76137,1
75226,76182,1
75226,76201,2
75226,76207,1
75226,76208,1
75226,76210,1
75226,76227,2
75226,76240,1
75226,76244,1
75226,76247,1
75226,76248,3
75226,76255,1
75226,76262,2
75226,76266,1
75226,76309,1
75226,76351,1
75226,76442,1
75226,76548,1
75226,76643,1
75226,76657,1
75226,76706,1
75226,77002,2
75226,77008,1
75226,77071,1
75226,77095,1
75226,77389,2
75226,77449,1
75226,77539,1
75226,77578,1
75226,78726,1
75226,78746,1
75226,78753,1
75226,78754,1
75226,79013,1
75226,79356,1
75227,,81
75227,0,7
75227,11111,3
75227,21430,8
75227,70074,1
75227,70412,1
75227,72175,2
75227,74074,1
75227,74075,1
75227,75000,4
75227,75001,2
75227,75006,18
75227,75007,2
75227,75009,1
75227,75010,2
75227,75013,3
75227,75016,1
75227,75019,2
75227,75022,1
75227,75025,3
75227,75029,1
75227,75032,6
75227,75033,1
75227,75034,2
75227,75035,3
75227,75038,3
75227,75039,1
75227,75040,31
75227,75041,7
75227,75042,39
75227,75043,24
75227,75044,4
75227,75048,4
75227,75050,6
75227,75051,2
75227,75052,18
75227,75054,1
75227,75056,1
75227,75057,3
75227,75060,8
75227,75061,14
75227,75062,5
75227,75063,2
75227,75067,3
75227,75069,2
75227,75070,1
75227,75071,2
75227,75074,15
75227,75075,2
75227,75080,9
75227,75081,11
75227,75082,1
75227,75086,1
75227,75087,9
75227,75088,4
75227,75089,5
75227,75093,1
75227,75094,2
75227,75098,4
75227,75103,2
75227,75104,6
75227,75109,1
75227,75110,1
75227,75114,3
75227,75115,16
75227,75116,5
75227,75119,1
75227,75124,1
75227,75125,1
75227,75126,15
75227,75134,3
75227,75135,1
75227,75137,2
75227,75141,1
75227,75142,4
75227,75146,1
75227,75149,119
75227,75150,43
75227,75151,1
75227,75152,1
75227,75153,1
75227,75154,1
75227,75155,2
75227,75156,1
75227,75158,1
75227,75159,10
75227,75160,4
75227,75161,1
75227,75163,1
75227,75165,2
75227,75166,1
75227,75180,29
75227,75181,15
75227,75182,2
75227,75189,6
75227,75201,72
75227,75202,22
75227,75203,8
75227,75204,9
75227,75205,4
75227,75206,14
75227,75207,4
75227,75208,3
75227,75209,3
75227,75210,19
75227,75211,17
75227,75212,6
75227,75214,7
75227,75215,60
75227,75216,30
75227,75217,732
75227,75218,4
75227,75219,6
75227,75220,9
75227,75223,16
75227,75224,11
75227,75225,3
75227,75226,28
75227,75227,4176
75227,75228,129
75227,75229,5
75227,75230,1
75227,75231,7
75227,75232,7
75227,75233,1
75227,75234,7
75227,75235,7
75227,75236,6
75227,75237,4
75227,75238,11
75227,75240,3
75227,75241,16
75227,75243,18
75227,75244,6
75227,75246,3
75227,75247,1
75227,75248,2
75227,75249,3
75227,75251,3
75227,75252,1
75227,75253,15
75227,75254,2
75227,75281,1
75227,75287,11
75227,75376,1
75227,75401,3
75227,75402,2
75227,75417,1
75227,75427,1
75227,75428,1
75227,75440,1
75227,75459,1
75227,75491,1
75227,75501,1
75227,75662,1
75227,75671,1
75227,75706,1
75227,75711,1
75227,75751,1
75227,75766,1
75227,75778,1
75227,75801,2
75227,76001,3
75227,76002,1
75227,76004,3
75227,76006,1
75227,76008,1
75227,76009,2
75227,76010,5
75227,76011,11
75227,76014,1
75227,76017,2
75227,76018,1
75227,76021,1
75227,76022,1
75227,76028,1
75227,76029,1
75227,76051,3
75227,76053,1
75227,76063,4
75227,76065,1
75227,76066,1
75227,76067,1
75227,76084,1
75227,76085,1
75227,76092,1
75227,76101,1
75227,76102,7
75227,76103,1
75227,76104,2
75227,76106,1
75227,76107,1
75227,76108,1
75227,76110,1
75227,76112,1
75227,76115,2
75227,76118,1
75227,76119,2
75227,76120,1
75227,76125,1
75227,76137,2
75227,76140,1
75227,76148,1
75227,76155,1
75227,76179,2
75227,76180,1
75227,76201,1
75227,76203,1
75227,76205,2
75227,76244,1
75227,76247,2
75227,76248,2
75227,76262,2
75227,76450,1
75227,76501,2
75227,76543,1
75227,76638,1
75227,76705,1
75227,76708,1
75227,76711,1
75227,77002,1
75227,77015,1
75227,77021,1
75227,77047,1
75227,77055,1
75227,77070,1
75227,77373,1
75227,77381,1
75227,77449,1
75227,77493,1
75227,77583,1
75227,77705,1
75227,78217,1
75227,78240,1
75227,78416,1
75227,78521,1
75227,78666,1
75227,78704,1
75227,79124,1
75227,79401,1
75227,79403,1
75227,79452,1
75227,79603,1
75227,79707,1
75228,,121
75228,0,2
75228,11111,4
75228,17523,4
75228,20785,1
75228,21467,2
75228,47006,1
75228,72327,1
75228,73228,1
75228,74235,1
75228,74701,1
75228,75000,1
75228,75001,2
75228,75002,4
75228,75006,14
75228,75007,8
75228,75010,1
75228,75013,3
75228,75015,1
75228,75019,3
75228,75023,5
75228,75024,1
75228,75025,3
75228,75027,1
75228,75028,2
75228,75032,8
75228,75035,2
75228,75038,5
75228,75040,41
75228,75041,28
75228,75042,41
75228,75043,57
75228,75044,9
75228,75047,1
75228,75048,7
75228,75050,4
75228,75051,3
75228,75052,8
75228,75056,4
75228,75060,9
75228,75061,8
75228,75062,2
75228,75063,4
75228,75065,1
75228,75067,8
75228,75068,2
75228,75069,5
75228,75070,2
75228,75071,5
75228,75074,20
75228,75075,7
75228,75077,3
75228,75080,10
75228,75081,14
75228,75082,3
75228,75087,6
75228,75088,12
75228,75089,7
75228,75090,3
75228,75093,3
75228,75094,1
75228,75098,5
75228,75104,6
75228,75105,1
75228,75110,1
75228,75114,1
75228,75115,15
75228,75116,4
75228,75118,1
75228,75125,1
75228,75126,24
75228,75127,1
75228,75134,5
75228,75137,2
75228,75141,3
75228,75142,9
75228,75143,1
75228,75146,2
75228,75147,1
75228,75149,101
75228,75150,92
75228,75154,5
75228,75156,2
75228,75159,8
75228,75160,13
75228,75161,2
75228,75165,1
75228,75169,3
75228,75173,2
75228,75180,24
75228,75181,21
75228,75182,2
75228,75189,5
75228,75201,91
75228,75202,14
75228,75203,9
75228,75204,13
75228,75205,5
75228,75206,10
75228,75207,6
75228,75208,4
75228,75209,6
75228,75210,18
75228,75211,14
75228,75212,9
75228,75214,22
75228,75215,64
75228,75216,34
75228,75217,168
75228,75218,41
75228,75219,8
75228,75220,13
75228,75221,2
75228,75223,24
75228,75224,15
75228,75225,2
75228,75226,33
75228,75227,181
75228,75228,5344
75228,75229,7
75228,75230,2
75228,75231,36
75228,75232,9
75228,75233,5
75228,75234,3
75228,75235,5
75228,75236,2
75228,75237,9
75228,75238,311
75228,75240,7
75228,75241,19
75228,75243,49
75228,75244,4
75228,75246,2
75228,75247,1
75228,75248,4
75228,75249,5
75228,75252,6
75228,75253,17
75228,75254,7
75228,75266,1
75228,75287,8
75228,75401,2
75228,75402,1
75228,75418,2
75228,75437,1
75228,75438,1
75228,75440,1
75228,75449,1
75228,75459,1
75228,75460,1
75228,75474,1
75228,75482,1
75228,75491,1
75228,75494,1
75228,75495,2
75228,75497,1
75228,75569,1
75228,75601,1
75228,75654,1
75228,75670,1
75228,75684,1
75228,75701,2
75228,75702,1
75228,75751,1
75228,75754,1
75228,75755,2
75228,75757,1
75228,75771,1
75228,75964,1
75228,75965,1
75228,76001,2
75228,76002,2
75228,76006,2
75228,76009,1
75228,76010,3
75228,76011,5
75228,76012,2
75228,76014,2
75228,76016,1
75228,76017,2
75228,76018,1
75228,76031,1
75228,76036,1
75228,76039,4
75228,76040,2
75228,76051,1
75228,76052,1
75228,76053,1
75228,76063,4
75228,76073,1
75228,76087,1
75228,76092,2
75228,76101,1
75228,76102,2
75228,76112,3
75228,76118,1
75228,76119,3
75228,76120,2
75228,76126,1
75228,76131,1
75228,76132,2
75228,76133,1
75228,76134,1
75228,76140,1
75228,76155,1
75228,76205,4
75228,76227,1
75228,76231,1
75228,76248,1
75228,76262,2
75228,76301,2
75228,76305,1
75228,76484,1
75228,76531,1
75228,76542,1
75228,76670,1
75228,76708,2
75228,76903,1
75228,76905,1
75228,77032,1
75228,77049,1
75228,77060,1
75228,77081,1
75228,77301,1
75228,77316,1
75228,77327,1
75228,77340,1
75228,77377,2
75228,77954,1
75228,78002,1
75228,78045,1
75228,78130,1
75228,78133,1
75228,78207,1
75228,78577,1
75228,78702,1
75228,78744,1
75228,78852,1
75228,78880,1
75228,78936,1
75228,79072,1
75228,79602,1
75228,79706,1
75228,79763,1
75228,79905,1
75228,79925,1
75228,85041,1
75228,87507,1
75229,,45
75229,0,5
75229,11111,1
75229,21467,1
75229,65220,1
75229,70074,1
75229,70611,1
75229,73160,1
75229,75000,4
75229,75001,20
75229,75002,6
75229,75006,58
75229,75007,28
75229,75010,19
75229,75011,1
75229,75013,6
75229,75014,1
75229,75016,1
75229,75019,24
75229,75021,1
75229,75022,1
75229,75023,6
75229,75024,6
75229,75025,7
75229,75028,6
75229,75032,1
75229,75033,2
75229,75034,8
75229,75035,4
75229,75038,10
75229,75039,13
75229,75040,19
75229,75041,6
75229,75042,14
75229,75043,9
75229,75044,6
75229,75048,4
75229,75050,15
75229,75051,6
75229,75052,16
75229,75053,1
75229,75056,17
75229,75057,5
75229,75058,1
75229,75060,17
75229,75061,31
75229,75062,19
75229,75063,31
75229,75064,3
75229,75065,2
75229,75066,1
75229,75067,23
75229,75068,9
75229,75069,1
75229,75070,5
75229,75074,15
75229,75075,3
75229,75077,3
75229,75078,2
75229,75080,15
75229,75081,14
75229,75082,1
75229,75083,1
75229,75085,1
75229,75087,3
75229,75088,3
75229,75089,6
75229,75092,1
75229,75093,11
75229,75094,4
75229,75098,6
75229,75104,4
75229,75110,3
75229,75115,14
75229,75116,3
75229,75119,1
75229,75124,1
75229,75126,3
75229,75134,7
75229,75142,1
75229,75146,3
75229,75147,1
75229,75149,14
75229,75150,9
75229,75154,7
75229,75156,1
75229,75159,3
75229,75160,1
75229,75165,4
75229,75166,1
75229,75167,2
75229,75169,1
75229,75180,5
75229,75181,3
75229,75182,1
75229,75189,4
75229,75201,46
75229,75202,15
75229,75203,2
75229,75204,8
75229,75205,13
75229,75206,7
75229,75207,7
75229,75208,7
75229,75209,19
75229,75210,2
75229,75211,24
75229,75212,9
75229,75214,5
75229,75215,15
75229,75216,15
75229,75217,15
75229,75218,3
75229,75219,8
75229,75220,410
75229,75221,1
75229,75223,7
75229,75224,6
75229,75225,9
75229,75226,13
75229,75227,18
75229,75228,14
75229,75229,2126
75229,75230,25
75229,75231,16
75229,75232,10
75229,75233,1
75229,75234,74
75229,75235,19
75229,75236,5
75229,75237,8
75229,75238,8
75229,75240,12
75229,75241,9
75229,75243,35
75229,75244,35
75229,75247,3
75229,75248,21
75229,75249,2
75229,75251,2
75229,75252,17
75229,75253,4
75229,75254,14
75229,75255,1
75229,75261,3
75229,75279,1
75229,75286,1
75229,75287,36
75229,75354,1
75229,75401,1
75229,75402,1
75229,75407,1
75229,75409,1
75229,75414,1
75229,75418,1
75229,75454,3
75229,75459,1
75229,75460,1
75229,75482,1
75229,75491,1
75229,75500,1
75229,75503,1
75229,75520,2
75229,75522,1
75229,75554,1
75229,75563,1
75229,75602,1
75229,75606,1
75229,75638,1
75229,75644,1
75229,75703,3
75229,75706,1
75229,75751,1
75229,75762,1
75229,75939,1
75229,76001,1
75229,76002,4
75229,76006,4
75229,76010,8
75229,76011,8
75229,76012,2
75229,76013,3
75229,76014,5
75229,76015,1
75229,76016,3
75229,76017,2
75229,76018,1
75229,76021,4
75229,76022,1
75229,76028,2
75229,76031,1
75229,76033,1
75229,76034,2
75229,76036,1
75229,76039,6
75229,76040,9
75229,76044,1
75229,76048,2
75229,76051,11
75229,76052,2
75229,76053,2
75229,76054,2
75229,76058,1
75229,76063,6
75229,76065,1
75229,76067,1
75229,76071,1
75229,76078,1
75229,76085,2
75229,76086,1
75229,76102,5
75229,76103,1
75229,76105,1
75229,76106,1
75229,76107,1
75229,76110,1
75229,76111,1
75229,76112,4
75229,76114,2
75229,76115,1
75229,76117,2
75229,76118,4
75229,76119,1
75229,76120,1
75229,76123,1
75229,76126,1
75229,76131,2
75229,76132,1
75229,76135,2
75229,76137,1
75229,76155,1
75229,76179,2
75229,76180,2
75229,76182,2
75229,76201,1
75229,76205,4
75229,76208,2
75229,76209,1
75229,76210,1
75229,76215,1
75229,76226,2
75229,76227,2
75229,76234,1
75229,76240,2
75229,76244,3
75229,76247,1
75229,76248,2
75229,76249,1
75229,76262,1
75229,76306,1
75229,76442,1
75229,76502,2
75229,76522,1
75229,76574,1
75229,76950,1
75229,77002,3
75229,77004,1
75229,77016,1
75229,77032,1
75229,77042,1
75229,77055,1
75229,77063,1
75229,77067,1
75229,77072,1
75229,77082,1
75229,77095,1
75229,77365,1
75229,77383,1
75229,77401,1
75229,77445,1
75229,77449,1
75229,77465,1
75229,77471,1
75229,77482,1
75229,77506,1
75229,77551,1
75229,77584,1
75229,77706,1
75229,77802,1
75229,78040,1
75229,78101,1
75229,78201,1
75229,78207,2
75229,78209,1
75229,78217,1
75229,78240,1
75229,78255,1
75229,78539,1
75229,78574,1
75229,78575,1
75229,78617,1
75229,78620,1
75229,78701,2
75229,78711,1
75229,78717,1
75229,78731,1
75229,78746,1
75229,78758,1
75229,79065,1
75229,79101,1
75229,79331,1
75229,79360,1
75229,79424,1
75229,79714,1
75229,79756,1
75229,79761,1
75229,79938,1
75230,,23
75230,0,1
75230,20785,1
75230,70074,1
75230,7252,4
75230,74248,1
75230,75001,3
75230,75002,3
75230,75004,2
75230,75006,6
75230,75008,1
75230,75010,3
75230,75013,1
75230,75019,3
75230,75022,2
75230,75023,5
75230,75024,5
75230,75025,1
75230,75032,2
75230,75034,8
75230,75035,3
75230,75038,3
75230,75040,3
75230,75041,1
75230,75042,4
75230,75043,5
75230,75044,6
75230,75048,3
75230,75050,1
75230,75051,2
75230,75052,1
75230,75056,1
75230,75061,1
75230,75062,2
75230,75063,3
75230,75067,2
75230,75068,2
75230,75070,2
75230,75071,4
75230,75073,1
75230,75074,4
75230,75075,2
75230,75077,1
75230,75078,1
75230,75080,12
75230,75081,12
75230,75082,1
75230,75087,1
75230,75088,1
75230,75093,7
75230,75094,2
75230,75097,1
75230,75098,1
75230,75104,2
75230,75115,2
75230,75116,2
75230,75117,1
75230,75126,1
75230,75134,2
75230,75142,2
75230,75146,1
75230,75149,2
75230,75150,2
75230,75154,1
75230,75160,2
75230,75167,1
75230,75180,1
75230,75189,2
75230,75201,13
75230,75202,2
75230,75204,3
75230,75205,12
75230,75206,14
75230,75207,1
75230,75208,3
75230,75209,7
75230,75211,3
75230,75212,1
75230,75214,7
75230,75215,8
75230,75216,2
75230,75217,4
75230,75218,1
75230,75219,4
75230,75220,13
75230,75223,1
75230,75224,2
75230,75225,17
75230,75226,2
75230,75227,4
75230,75228,4
75230,75229,30
75230,75230,966
75230,75231,14
75230,75234,12
75230,75235,4
75230,75238,7
75230,75239,2
75230,75240,12
75230,75241,1
75230,75243,22
75230,75244,12
75230,75245,1
75230,75248,8
75230,75249,1
75230,75250,1
75230,75251,2
75230,75252,66
75230,75254,13
75230,75287,10
75230,75348,1
75230,75367,1
75230,75370,1
75230,75379,1
75230,75423,1
75230,75441,1
75230,75454,1
75230,75474,1
75230,75495,1
75230,75601,1
75230,75765,1
75230,75771,1
75230,75801,1
75230,76001,1
75230,76016,1
75230,76034,2
75230,76036,1
75230,76039,2
75230,76040,1
75230,76049,1
75230,76051,1
75230,76053,1
75230,76063,2
75230,76072,1
75230,76108,1
75230,76112,1
75230,76113,1
75230,76116,1
75230,76179,1
75230,76182,1
75230,76201,1
75230,76205,1
75230,76226,2
75230,76227,1
75230,76258,1
75230,76262,2
75230,76384,1
75230,76449,1
75230,77019,1
75230,77047,1
75230,77316,1
75230,77429,1
75230,77459,1
75230,77523,1
75230,77550,1
75230,77591,1
75230,77836,1
75230,78154,1
75230,78260,1
75230,78336,1
75230,78633,1
75230,78645,2
75230,78703,1
75230,79925,1
75231,,85
75231,11111,2
75231,17523,1
75231,21467,1
75231,58260,1
75231,74231,3
75231,74238,2
75231,75001,2
75231,75002,14
75231,75006,14
75231,75007,4
75231,75009,1
75231,75010,2
75231,75013,7
75231,75019,1
75231,75020,2
75231,75022,3
75231,75023,10
75231,75024,4
75231,75025,5
75231,75028,2
75231,75032,9
75231,75033,2
75231,75034,5
75231,75035,4
75231,75038,5
75231,75039,1
75231,75040,18
75231,75041,16
75231,75042,32
75231,75043,25
75231,75044,15
75231,75048,6
75231,75049,1
75231,75050,6
75231,75051,2
75231,75052,5
75231,75054,1
75231,75056,3
75231,75057,5
75231,75060,10
75231,75061,6
75231,75062,9
75231,75063,3
75231,75065,1
75231,75067,4
75231,75068,1
75231,75069,2
75231,75070,11
75231,75071,6
75231,75074,21
75231,75075,10
75231,75077,1
75231,75078,3
75231,75080,24
75231,75081,35
75231,75082,6
75231,75087,7
75231,75088,9
75231,75089,5
75231,75090,1
75231,75093,4
75231,75094,3
75231,75098,8
75231,75101,1
75231,75102,1
75231,75103,1
75231,75104,7
75231,75114,1
75231,75115,13
75231,75116,4
75231,75124,1
75231,75125,1
75231,75126,8
75231,75134,2
75231,75137,2
75231,75141,1
75231,75142,1
75231,75146,3
75231,75147,1
75231,75149,15
75231,75150,22
75231,75151,1
75231,75152,1
75231,75154,5
75231,75156,1
75231,75158,1
75231,75159,4
75231,75160,3
75231,75161,1
75231,75164,1
75231,75166,1
75231,75169,3
75231,75180,8
75231,75181,12
75231,75182,3
75231,75185,1
75231,75189,2
75231,75200,1
75231,75201,62
75231,75202,8
75231,75203,4
75231,75204,27
75231,75205,14
75231,75206,60
75231,75207,8
75231,75208,7
75231,75209,8
75231,75211,14
75231,75212,12
75231,75213,1
75231,75214,46
75231,75215,33
75231,75216,27
75231,75217,31
75231,75218,26
75231,75219,9
75231,75220,13
75231,75223,9
75231,75224,9
75231,75225,17
75231,75226,15
75231,75227,30
75231,75228,51
75231,75229,10
75231,75230,48
75231,75231,3724
75231,75232,3
75231,75233,8
75231,75234,5
75231,75235,9
75231,75236,3
75231,75237,12
75231,75238,249
75231,75239,1
75231,75240,22
75231,75241,15
75231,75243,145
75231,75244,5
75231,75248,15
75231,75249,2
75231,75251,6
75231,75252,27
75231,75253,4
75231,75254,15
75231,75266,1
75231,75274,1
75231,75275,1
75231,75283,1
75231,75287,10
75231,75355,1
75231,75374,1
75231,75401,1
75231,75402,2
75231,75407,1
75231,75409,2
75231,75438,1
75231,75440,3
75231,75446,1
75231,75471,1
75231,75491,1
75231,75495,1
75231,75501,1
75231,75550,1
75231,75558,1
75231,75560,1
75231,75601,2
75231,75603,1
75231,75702,1
75231,75704,1
75231,75751,1
75231,75771,1
75231,75773,1
75231,75785,1
75231,75803,1
75231,75903,1
75231,76002,3
75231,76006,1
75231,76010,5
75231,76011,1
75231,76013,2
75231,76014,2
75231,76015,1
75231,76017,2
75231,76020,1
75231,76022,2
75231,76028,2
75231,76034,1
75231,76039,1
75231,76040,1
75231,76051,4
75231,76052,1
75231,76063,1
75231,76065,3
75231,76092,2
75231,76095,1
75231,76107,1
75231,76108,1
75231,76112,2
75231,76117,1
75231,76120,1
75231,76123,1
75231,76131,1
75231,76133,1
75231,76148,1
75231,76155,2
75231,76179,1
75231,76180,1
75231,76201,2
75231,76205,1
75231,76208,1
75231,76209,2
75231,76210,2
75231,76226,3
75231,76229,1
75231,76240,1
75231,76244,1
75231,76262,2
75231,76542,1
75231,76634,1
75231,76639,1
75231,76645,1
75231,76655,1
75231,76705,1
75231,76708,2
75231,76710,1
75231,76812,1
75231,76904,1
75231,77002,1
75231,77027,1
75231,77032,1
